"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tweetid"
"1159","Danielle Beaulieu did another League of Legends boudoir themed with Jeremiah Seymour Photograph... ",FALSE,0,NA,2017-12-16 13:48:07,FALSE,NA,"942028567860346881",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","porquepechos",0,FALSE,FALSE,NA,NA,1159
"1160","@carmelo_ae It's a fanart of Project Katarina from league of legends , go check her out :D",FALSE,1,"carmelo_ae",2017-12-16 13:44:13,FALSE,"942027463831445504","942027588775661576","788857899669856256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaysuoAE",0,FALSE,FALSE,NA,NA,1160
"1161","Am apreciat un videoclip pe @YouTube, 200 IQ Zed - Best Zed plays 2017 - League of Legends Montage",FALSE,0,NA,2017-12-16 13:43:57,FALSE,NA,"942027518789541889",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RaZvYR3D",0,FALSE,FALSE,NA,NA,1161
"1162","RT @BulldogEsports: The trials for our League of Legends team will take place on Tuesday and Wednesday next week. Please message @Ole4ndrea",FALSE,0,NA,2017-12-16 13:43:44,FALSE,NA,"942027466578808832",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","harveytoadface",3,TRUE,FALSE,NA,NA,1162
"1163","I liked a @YouTube video 1000 IQ CAITLYN TRAP BAIT (League of Legends)",FALSE,0,NA,2017-12-16 13:43:12,FALSE,NA,"942027332126171136",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","VitinDaPadaria",0,FALSE,FALSE,NA,NA,1163
"1164","Am apreciat un videoclip pe @YouTube, God Staff Jax Final Update Skin Spotlight League of Legends",FALSE,0,NA,2017-12-16 13:43:05,FALSE,NA,"942027302522839040",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RaZvYR3D",0,FALSE,FALSE,NA,NA,1164
"1165","i love league of legends its the best game ever :)",FALSE,0,NA,2017-12-16 13:43:05,FALSE,NA,"942027300723412992",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Nerangbulls",0,FALSE,FALSE,NA,NA,1165
"1166","Ezreal White - League of Legends :: Add-ons for Firefox ",FALSE,0,NA,2017-12-16 13:42:43,FALSE,NA,"942027209308438528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","FRE_watchers",0,FALSE,FALSE,NA,NA,1166
"1167","New of Call of Duty Ghosts on Ebay : League of Legends Account | EUNE | Gold V | 10 skins | On Sale !!! ",FALSE,0,NA,2017-12-16 13:40:16,TRUE,NA,"942026591575707649",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,1167
"1168","Bir @YouTube videosu beendim: LoL Funny 2 - League of legends funny #2",FALSE,0,NA,2017-12-16 13:39:34,FALSE,NA,"942026416006291456",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BAYTalha_YT",0,FALSE,FALSE,NA,NA,1168
"1169","RT @TeamLDLC: [#LoL] @LDLC_Eika doing a post game interview with @Duke_Esports after a win over @TeamMetaleak #FoxSpirit.

Next game around",FALSE,0,NA,2017-12-16 13:39:15,FALSE,NA,"942026336616542208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Duke_Esports",2,TRUE,FALSE,NA,NA,1169
"1170","RT @uuuuren: #1 INVASION: Mission Urknall [League of Legends] ",FALSE,0,NA,2017-12-16 13:38:05,FALSE,NA,"942026042398580737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MelialaHagana",101,TRUE,FALSE,NA,NA,1170
"1171","RT @TeamLDLC: [#LoL] @LDLC_Eika doing a post game interview with @Duke_Esports after a win over @TeamMetaleak #FoxSpirit.

Next game around",FALSE,0,NA,2017-12-16 13:38:01,FALSE,NA,"942026027982839819",NA,"<a href=""https://twitter.com/_BobbyCloud_"" rel=""nofollow"">bobbycloud</a>","_BobbyCloud_",2,TRUE,FALSE,NA,NA,1171
"1172","[#LoL] @LDLC_Eika doing a post game interview with @Duke_Esports after a win over @TeamMetaleak #FoxSpirit.

Next g ",FALSE,5,NA,2017-12-16 13:38:00,TRUE,NA,"942026024015089664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeamLDLC",2,FALSE,FALSE,NA,NA,1172
"1173","I play games like DOTA 2 or League of Legends to train my mental stamina. I can say that I improved a lot when it c ",FALSE,1,NA,2017-12-16 13:36:26,TRUE,NA,"942025627263148032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnHaySuperman",0,FALSE,FALSE,NA,NA,1173
"1174","#LeagueOfLegends summonersinnlive just went live on Twitch: ",FALSE,0,NA,2017-12-16 13:35:29,FALSE,NA,"942025389664231424",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LOLstreamers",0,FALSE,FALSE,NA,NA,1174
"1175","Am apreciat un videoclip pe @YouTube, HURT | League of Legends Edit (Clips in Desc)",FALSE,0,NA,2017-12-16 13:34:36,FALSE,NA,"942025165407510529",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","7Aqua_Tiq",0,FALSE,FALSE,NA,NA,1175
"1176","League of Legends",FALSE,0,NA,2017-12-16 13:32:52,FALSE,NA,"942024729938055168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScYxLoL",0,FALSE,FALSE,NA,NA,1176
"1177","Let's start with everyone because it's free game called ""League of Legends"" Click here to register #esports",FALSE,0,NA,2017-12-16 13:32:48,FALSE,NA,"942024714750328833",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","LoL_QB",0,FALSE,FALSE,NA,NA,1177
"1178","The Golden Guardians got introduced to the crowd at last nights Warriors game ",FALSE,0,NA,2017-12-16 13:31:14,FALSE,NA,"942024319072440320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RJBailey",0,FALSE,FALSE,NA,NA,1178
"1179","It's been fun watching @xfordeinlucas play League of Legends over at ",FALSE,0,NA,2017-12-16 13:30:20,FALSE,NA,"942024094018654208",NA,"<a href=""https://streamsupport.streamerinsights.com"" rel=""nofollow"">streamsupport_2</a>","streamsupport4",0,FALSE,FALSE,NA,NA,1179
"1180","RT @DNNY1811: Rammix | League of Legends Community Collab @ohAxC  ",FALSE,0,NA,2017-12-16 13:28:03,FALSE,NA,"942023520346832897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BoostedJungIer",1,TRUE,FALSE,NA,NA,1180
"1181","RT @G2esports: Join us in welcoming our new League of Legends Head Coach, @GrabbzLoL! 

Read the full announcement  ",FALSE,0,NA,2017-12-16 13:27:43,FALSE,NA,"942023437006131200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nickes163",94,TRUE,FALSE,NA,NA,1181
"1182","RT @BulldogEsports: The trials for our League of Legends team will take place on Tuesday and Wednesday next week. Please message @Ole4ndrea",FALSE,0,NA,2017-12-16 13:26:19,FALSE,NA,"942023084474880000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ole4ndreas",3,TRUE,FALSE,NA,NA,1182
"1183","The trials for our League of Legends team will take place on Tuesday and Wednesday next week. Please message ",FALSE,10,NA,2017-12-16 13:25:15,TRUE,NA,"942022814772727811",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BulldogEsports",3,FALSE,FALSE,NA,NA,1183
"1184","It's effective for the same reason naming the game League Of Legends was. Terrible name on the surface, yet when it ",FALSE,1,"YiskaOut",2017-12-16 13:25:14,TRUE,"942022471275999232","942022810398019584","2766043405","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YiskaOut",0,FALSE,FALSE,NA,NA,1184
"1185","League of Legends | Firt time playing as SION Co-Op vs AI: via @YouTube",FALSE,0,NA,2017-12-16 13:24:46,FALSE,NA,"942022690541518848",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BOBO3gaming",0,FALSE,FALSE,NA,NA,1185
"1186","I liked a @YouTube video Kendzo | ILLUMINATI YASUO AND OP BOTLANE | League of Legends",FALSE,0,NA,2017-12-16 13:21:56,FALSE,NA,"942021980664066048",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","GamesForFun0",0,FALSE,FALSE,NA,NA,1186
"1187","RT @TeamLDLC: [#LoL] Playing against @TeamMetaleak at the MAXIMUS Cup #GoFoxes.

Live: ",FALSE,0,NA,2017-12-16 13:17:36,FALSE,NA,"942020889109032960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeamMetaleak",2,TRUE,FALSE,NA,NA,1187
"1188","Seeing some INCREDIBLE plays by @sgtsunshine20 on League of Legends! Check them out at ",FALSE,0,NA,2017-12-16 13:15:09,FALSE,NA,"942020270998671360",NA,"<a href=""https://streamsupport.streamerinsights.com"" rel=""nofollow"">streamsupport_3</a>","streamsupport5",0,FALSE,FALSE,NA,NA,1188
"1189","Welcome to the League of Legends Champion Spotlight Featuring: Shaco, the Snart",FALSE,0,NA,2017-12-16 13:14:50,FALSE,NA,"942020191403302912",NA,"<a href=""http://twitter.com/phreakbot"" rel=""nofollow"">Phreak Bot</a>","PhreakBot",0,FALSE,FALSE,NA,NA,1189
"1190","Bir @YouTube videosu beendim: Be Your Best Santa | Snowdown 2017 Event Trailer - League of Legends",FALSE,0,NA,2017-12-16 13:14:49,FALSE,NA,"942020189150941184",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","YordlesCarryU",0,FALSE,FALSE,NA,NA,1190
"1191","RT @MediocreBlade: How to play League of legends like Tyler1 via @YouTube",FALSE,0,NA,2017-12-16 13:14:15,FALSE,NA,"942020045420589057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zndxn3vI6utVBTd",11,TRUE,FALSE,NA,NA,1191
"1192","Gostei de um vdeo @YouTube GAREN BUILD! UNLIMITED SLOWS WITH THIS NEW RUNE! - League of Legends",FALSE,0,NA,2017-12-16 13:13:43,FALSE,NA,"942019912578584576",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","leonardonpng",0,FALSE,FALSE,NA,NA,1192
"1193","League of legends multi kills video ",FALSE,0,NA,2017-12-16 13:12:17,FALSE,NA,"942019551247634432",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","snappye123",0,FALSE,FALSE,NA,NA,1193
"1194","1000 IQ CAITLYN TRAP BAIT (League of Legends) ",FALSE,0,NA,2017-12-16 13:11:48,FALSE,NA,"942019427410894854",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","nguyenvivi95",0,FALSE,FALSE,NA,NA,1194
"1195","Free Riot Points! - League Of Legends! ",FALSE,0,NA,2017-12-16 13:11:24,FALSE,NA,"942019330291748864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RondovicAleksa",0,FALSE,FALSE,NA,NA,1195
"1196","Ik vind een @YouTube-video leuk: FREE Riot Points Hack!!! What could go wrong? | League of Legends Player",FALSE,0,NA,2017-12-16 13:11:22,FALSE,NA,"942019320875552768",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","sneakykitty262",0,FALSE,FALSE,NA,NA,1196
"1197","League Of Legends Garena: via @YouTube",FALSE,0,NA,2017-12-16 13:11:11,FALSE,NA,"942019272615890944",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DennisHan4",0,FALSE,FALSE,NA,NA,1197
"1198","league of legends live. cheat all mission: via @YouTube",FALSE,0,NA,2017-12-16 13:10:48,FALSE,NA,"942019179334520834",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","VirakBothtunder",0,FALSE,FALSE,NA,NA,1198
"1199","@amxtsuki welcome to league of legends",FALSE,0,"amxtsuki",2017-12-16 13:10:40,FALSE,"942019043107618816","942019145876504576","554122601","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","fwuffydrago",0,FALSE,FALSE,NA,NA,1199
"1200","League Of Legends ",FALSE,0,NA,2017-12-16 13:07:47,FALSE,NA,"942018420580560896",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","fntna",0,FALSE,FALSE,NA,NA,1200
"1201","I want to fuck Ivern from league of legends: a thread",FALSE,2,NA,2017-12-16 13:07:08,FALSE,NA,"942018253555163136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","klhufd",0,FALSE,FALSE,NA,NA,1201
"1202","RT @lovelykohai: I want to fuck Caitlyn from league of legends: a thread ",FALSE,0,NA,2017-12-16 13:05:33,FALSE,NA,"942017855155068928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lovelykohai",8,TRUE,FALSE,NA,NA,1202
"1203","anyone want to play league of legends before i gotta work all day weeee",FALSE,0,NA,2017-12-16 13:04:41,FALSE,NA,"942017636510072832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Realize516",0,FALSE,FALSE,NA,NA,1203
"1204","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 13:04:09,FALSE,NA,"942017504817201152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wine__palette",156,TRUE,FALSE,NA,NA,1204
"1205","RT @TeamLDLC: [#LoL] Playing against @TeamMetaleak at the MAXIMUS Cup #GoFoxes.

Live: ",FALSE,0,NA,2017-12-16 13:04:01,FALSE,NA,"942017470839353344",NA,"<a href=""https://twitter.com/_BobbyCloud_"" rel=""nofollow"">bobbycloud</a>","_BobbyCloud_",2,TRUE,FALSE,NA,NA,1205
"1206","[#LoL] Playing against @TeamMetaleak at the MAXIMUS Cup #GoFoxes.

Live: ",FALSE,3,NA,2017-12-16 13:04:00,FALSE,NA,"942017466548486145",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TeamLDLC",2,FALSE,FALSE,NA,NA,1206
"1207","@WollyWollenberg Shadow of War and... League of Legends",FALSE,1,"WollyWollenberg",2017-12-16 13:02:43,FALSE,"942013727636885504","942017143540817920","286846987","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MuglerHomme",0,FALSE,FALSE,NA,NA,1207
"1208","Likkrit is banned for 6 months from all League of Legends tournaments Source: ",FALSE,0,NA,2017-12-16 13:02:12,FALSE,NA,"942017014989811712",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Lgueoflgndsarts",0,FALSE,FALSE,NA,NA,1208
"1209","#LeagueOfLegends tecnosh just went live on Twitch: ",FALSE,0,NA,2017-12-16 13:00:57,FALSE,NA,"942016698626043905",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LOLstreamers",0,FALSE,FALSE,NA,NA,1209
"1210","I added a video to a @YouTube playlist 1000 IQ CAITLYN TRAP BAIT (League of Legends)",FALSE,0,NA,2017-12-16 13:00:47,FALSE,NA,"942016655395352576",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","nguyenvivi95",0,FALSE,FALSE,NA,NA,1210
"1211","I liked a @YouTube video DUO TANK Taric + Leona BOT LANE with Foxdrop (League of Legends)",FALSE,0,NA,2017-12-16 13:00:23,FALSE,NA,"942016558058164226",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","KingDrbz",0,FALSE,FALSE,NA,NA,1211
"1212","Ryze Pentakill Compilation - Ryze the rogue mage - Ryze 1 VS 5 - League Of Legends: via @YouTube",FALSE,0,NA,2017-12-16 13:00:16,FALSE,NA,"942016528135999488",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","mhpmusic270",0,FALSE,FALSE,NA,NA,1212
"1213","I liked a @YouTube video Rammix | League of Legends Community Collab",FALSE,0,NA,2017-12-16 12:59:54,FALSE,NA,"942016433613131776",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ohAxC",0,FALSE,FALSE,NA,NA,1213
"1214","I'm playing league of legends of a macbook pro.... I hope I can play probably on it.",FALSE,2,NA,2017-12-16 12:59:18,FALSE,NA,"942016284992135168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConanCreative",0,FALSE,FALSE,NA,NA,1214
"1215","I liked a @YouTube video Ping in League of Legends",FALSE,0,NA,2017-12-16 12:55:32,FALSE,NA,"942015334390927360",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AlbanAlushi3",0,FALSE,FALSE,NA,NA,1215
"1216","Let's start our first streaming! Today I'll pixel some League of Legends Characters. Tahm Kench is the first, my fa ",FALSE,0,NA,2017-12-16 12:55:14,TRUE,NA,"942015260420063232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","hgvaz",0,FALSE,FALSE,NA,NA,1216
"1217","New of Call of Duty Ghosts on Ebay : Valid League of Legends Account (spent more than 30,000 RP&amp;IP = worth $400.) ",FALSE,0,NA,2017-12-16 12:55:05,TRUE,NA,"942015223057338368",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ebayCodGhosts",0,FALSE,FALSE,NA,NA,1217
"1218","@traplover12 Welcome to league of legends",FALSE,0,"traplover12",2017-12-16 12:54:31,FALSE,"941849948005552128","942015080832659461","726991192488054784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paIecascade",0,FALSE,FALSE,NA,NA,1218
"1219","Likkrit is banned for 6 months from all League of Legends tournaments #leagueoflegends",FALSE,1,NA,2017-12-16 12:54:10,FALSE,NA,"942014993427509248",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","elyssanlol",0,FALSE,FALSE,NA,NA,1219
"1220","Rammix | League of Legends Community Collab @ohAxC  ",FALSE,1,NA,2017-12-16 12:50:58,FALSE,NA,"942014185231323136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DNNY1811",1,FALSE,FALSE,NA,NA,1220
"1221","RT @G2esports: Join us in welcoming our new League of Legends Head Coach, @GrabbzLoL! 

Read the full announcement  ",FALSE,0,NA,2017-12-16 12:50:49,FALSE,NA,"942014147583234048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lol_Khazza",94,TRUE,FALSE,NA,NA,1221
"1222","""THE LAST VIDEO GAME CHARACTER YOU PLAYED WILL BE YOUR SUPER POWERS. WHO WAS IT?""

Result: SONA! In her DJ Sona out ",FALSE,3,NA,2017-12-16 12:49:47,TRUE,NA,"942013886982537217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blueicewyt",0,FALSE,FALSE,NA,NA,1222
"1223","What's life without being able to play League of Legends",FALSE,0,NA,2017-12-16 12:49:20,FALSE,NA,"942013775913373696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IfYouSeekMike",0,FALSE,FALSE,NA,NA,1223
"1224","100 Thieves signs Cody Sun to complete its NA LCS roster ",FALSE,0,NA,2017-12-16 12:48:11,FALSE,NA,"942013485659148288",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","overtesports",0,FALSE,FALSE,NA,NA,1224
"1225","Remember that we are not only CS team!

Today our League of Legends team is attending @hitpointcz FINALS for fifth ",FALSE,10,NA,2017-12-16 12:48:03,TRUE,NA,"942013454352863232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eXtatus",0,FALSE,FALSE,NA,NA,1225
"1226","RT @kingofnordic: We are live with the grand finale in King of Nordic Kick Off Season! 

First out: Team Southside VS Iron Wolves White

T",FALSE,0,NA,2017-12-16 12:47:31,FALSE,NA,"942013320130973696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mou22y",5,TRUE,FALSE,NA,NA,1226
"1227","League of Legends ",FALSE,0,NA,2017-12-16 12:47:13,FALSE,NA,"942013241152061442",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tyanmidasan",0,FALSE,FALSE,NA,NA,1227
"1228","#Steemit @Adsactlycrypto League of Legends - Game Review - Darius- General Noxus - lol#53 - Darius- General Noxus ",FALSE,0,NA,2017-12-16 12:46:37,TRUE,NA,"942013090413064192",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AdsactlyBD",0,FALSE,FALSE,NA,NA,1228
"1229","New Snowdown Capsule x10 Opening New Hextech Chest League of Legends ",FALSE,0,NA,2017-12-16 12:45:58,FALSE,NA,"942012929095995392",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","7z_gamers",0,FALSE,FALSE,NA,NA,1229
"1230","RT @ASUS_ROG: 3x world champion, #SKTT1 #Faker, has won the Esports Player of the Year award at this year's The Game Awards! --&gt; ",FALSE,0,NA,2017-12-16 12:45:58,FALSE,NA,"942012927963414528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ordinarystrom",156,TRUE,FALSE,NA,NA,1230
